property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
3 Bed Nency Apartment,https://www.booking.com/hotel/pk/3-bed-apartment-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=232&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=948094601_367386896_8_0_0&highlighted_blocks=948094601_367386896_8_0_0&matching_block_id=948094601_367386896_8_0_0&sr_pri_blocks=948094601_367386896_8_0_0__2000000&from=searchresults,20000,7.9,13.0,"D.H.A., Karachi (D.H.A.)",9.5,Three-Bedroom Apartment,"4 beds (3 extra-large doubles, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/420375518.webp?k=4f47ef2d1acccd9137620e6d4bb1f13ebeebc3d6e1d812703541c698bb8c0910&o=,12,Karachi
Phase 8 Creek Apartments,https://www.booking.com/hotel/pk/phase-8-creek-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=233&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1499806601_421649566_0_0_0&highlighted_blocks=1499806601_421649566_0_0_0&matching_block_id=1499806601_421649566_0_0_0&sr_pri_blocks=1499806601_421649566_0_0_0__1980000&from=searchresults,19800,8.0,4.0,"D.H.A., Karachi (D.H.A.)",10.7,Two-Bedroom Apartment,3 large double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/753692949.webp?k=4db8aabe590a816c463702ed5b02e4fb7229d6b37e653ff0d169e78ff1455123&o=,5,Karachi
Seashell Legacy Hotel,https://www.booking.com/hotel/pk/seashell-legacy-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=234&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1620018001_432828864_2_1_0&highlighted_blocks=1620018001_432828864_2_1_0&matching_block_id=1620018001_432828864_2_1_0&sr_pri_blocks=1620018001_432828864_2_1_0__1955000&from=searchresults,19550,5.0,2.0,"Gulshan-E-Jamal, Karachi",7.4,Deluxe Room,1 large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/892650355.webp?k=e60856a23f9a697290f9809062b9a09a26344ce32934bcc4438db93cb4213f0c&o=,12,Karachi
KarachiComfortStay,https://www.booking.com/hotel/pk/karachicomfortstay.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=235&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1619732101_432801101_2_0_0&highlighted_blocks=1619732101_432801101_2_0_0&matching_block_id=1619732101_432801101_2_0_0&sr_pri_blocks=1619732101_432801101_2_0_0__1200000&from=searchresults,12000,,,"D.H.A., Karachi (D.H.A.)",9.2,Double or Twin Room with Private Bathroom,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/855089399.webp?k=7b6270e7086dd0099723680d07d006596710db3595764f7d7e7e50db6ba8e7d8&o=,7,Karachi
Creek walk lodges,https://www.booking.com/hotel/pk/creek-walk-lodges.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=236&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1664587302_438322760_2_0_0&highlighted_blocks=1664587302_438322760_2_0_0&matching_block_id=1664587302_438322760_2_0_0&sr_pri_blocks=1664587302_438322760_2_0_0__2000000&from=searchresults,20000,,,"D.H.A., Karachi (D.H.A.)",9.1,Three-Bedroom Apartment,"3 beds (2 doubles, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/881683507.webp?k=9e791269c8622cba6ab7161fb26fd78de1449df293774b2b3de0b07ebbef7615&o=,5,Karachi
Elegant Penthouse Rooms Gulistan E Joher Blk 14,https://www.booking.com/hotel/pk/elegant-penthouse-rooms-gulistan-e-joher-blk-14.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=237&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1286799903_401633740_2_0_0&highlighted_blocks=1286799903_401633740_2_0_0&matching_block_id=1286799903_401633740_2_0_0&sr_pri_blocks=1286799903_401633740_2_0_0__800000&from=searchresults,8000,9.8,6.0,Karachi,9.7,Deluxe Double Room,"2 beds (1 large double, 1 futon)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/600462065.webp?k=db60b07d391fd8bc5d66661d245ec48f81d5980c3d7b562cb604d09098d2d493&o=,5,Karachi
Homey vibes Residences,https://www.booking.com/hotel/pk/luxury-2br-apartment-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=238&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1188982701_391238647_2_0_0&highlighted_blocks=1188982701_391238647_2_0_0&matching_block_id=1188982701_391238647_2_0_0&sr_pri_blocks=1188982701_391238647_2_0_0__960000&from=searchresults,9600,,,Karachi,7.8,Two-Bedroom Apartment,"3 beds (2 singles, 1 double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/902096150.webp?k=e6e4df4a3e36078d445bfb9cc398e8a9aa1329c46480df7bb3bcd80ef01b3afe&o=,4,Karachi
Zone Comforts,https://www.booking.com/hotel/pk/zone-comforts-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=239&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1621439401_432951406_4_1_0&highlighted_blocks=1621439401_432951406_4_1_0&matching_block_id=1621439401_432951406_4_1_0&sr_pri_blocks=1621439401_432951406_4_1_0__850000&from=searchresults,8500,1.0,1.0,"D.H.A., Karachi (D.H.A.)",8.7,Double Room,1 double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/856414083.webp?k=c19cb90ec93982908b1f687a78e71b27afb0c9f3862f96fe2c54e0db7967d91c&o=,5,Karachi
Signature Inn Guest House,https://www.booking.com/hotel/pk/signature-inn-guest-house-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=240&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1570386101_428122276_2_2_0&highlighted_blocks=1570386101_428122276_2_2_0&matching_block_id=1570386101_428122276_2_2_0&sr_pri_blocks=1570386101_428122276_2_2_0__700000&from=searchresults,7000,9.0,2.0,"Gulshan-E-Jamal, Karachi",7.5,Deluxe Double Room,2 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/813694261.webp?k=9ab3dac5aaea2ed14550366280f63932cfae162d0cbeb41a37fee46145acfbac&o=,4,Karachi
Spacious 2BR Portion with Rooftop Gulshan e Iqbal Block 7,https://www.booking.com/hotel/pk/spacious-2br-portion-with-rooftop-gulshan-e-iqbal-block-7.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=241&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1491387001_420794174_7_0_0&highlighted_blocks=1491387001_420794174_7_0_0&matching_block_id=1491387001_420794174_7_0_0&sr_pri_blocks=1491387001_420794174_7_0_0__2400000&from=searchresults,24000,8.9,8.0,Karachi,8.4,Superior Villa,"7 beds (2 singles, 1 extra-large double, 1 sofa bed, 3 futons)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/751106829.webp?k=d3f9332df2f67f6c37d90a11edece29f77a6d95939e4e9772aecb963a3666799&o=,6,Karachi
Elet Express Apartment,https://www.booking.com/hotel/pk/elet-express-apartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=242&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1661490101_438036508_2_1_0&highlighted_blocks=1661490101_438036508_2_1_0&matching_block_id=1661490101_438036508_2_1_0&sr_pri_blocks=1661490101_438036508_2_1_0__2659297&from=searchresults,26593,,,"D.H.A., Karachi (D.H.A.)",3.9,Three-Bedroom Premium Apartment,4 double beds,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/879965934.webp?k=9d5360b3c5239b4e3fee31c5e83351377c7632e5685df4439141edc24ee68322&o=,2,Karachi
Rose Grand Guest House,https://www.booking.com/hotel/pk/rose-grand.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=243&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1500345501_421703998_2_0_0&highlighted_blocks=1500345501_421703998_2_0_0&matching_block_id=1500345501_421703998_2_0_0&sr_pri_blocks=1500345501_421703998_2_0_0__650000&from=searchresults,6500,7.0,1.0,"D.H.A., Karachi (D.H.A.)",3.5,Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/771711495.webp?k=65866e9654415187d2bf499e95be2d33c5a9da84286b0ddb90b32b8f316695fe&o=,4,Karachi
The Cozy 2BR APT at Gulshan Iqbal 13-E,https://www.booking.com/hotel/pk/travellers-heaven-2br-apt-gulshan-iqbal-13-e.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=244&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1249805601_397439529_4_0_0&highlighted_blocks=1249805601_397439529_4_0_0&matching_block_id=1249805601_397439529_4_0_0&sr_pri_blocks=1249805601_397439529_4_0_0__2000000&from=searchresults,20000,10,8.0,Karachi,4.9,Two-Bedroom Apartment,"3 beds (2 doubles, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/581797479.webp?k=d284e5146cde397350af46cb6f20d7415fc918baab3e10db771c4efc065b3705&o=,5,Karachi
New Era 2,https://www.booking.com/hotel/pk/new-era-2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=245&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1632080401_433713624_2_1_0&highlighted_blocks=1632080401_433713624_2_1_0&matching_block_id=1632080401_433713624_2_1_0&sr_pri_blocks=1632080401_433713624_2_1_0__756500&from=searchresults,7565,10,1.0,"PECHS, Karachi",2.0,Double or Twin Room,"2 beds (1 single, 1 double)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/879624101.webp?k=0e034291044334d4d0ed65a8fd209b184d9ef888bdf949e4b31a9fe899ec54da&o=,4,Karachi
The Urban Nest Guest House,https://www.booking.com/hotel/pk/the-urban-nest-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=246&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1606000601_431537859_2_1_0&highlighted_blocks=1606000601_431537859_2_1_0&matching_block_id=1606000601_431537859_2_1_0&sr_pri_blocks=1606000601_431537859_2_1_0__1020000&from=searchresults,10200,,,Karachi,7.4,Deluxe Twin Room,"5 beds (2 singles, 1 double, 2 extra-large doubles)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/842571446.webp?k=6249415feaa6a3e0fd9b61b91d10b1bfce2c06b481f8f69c7a3ff036e61d1ca1&o=,4,Karachi
Emaar Luxury 2 Bed Sea facing,https://www.booking.com/hotel/pk/emaar-luxury-2-bed-sea-facing.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=247&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1603831201_431328115_6_0_0&highlighted_blocks=1603831201_431328115_6_0_0&matching_block_id=1603831201_431328115_6_0_0&sr_pri_blocks=1603831201_431328115_6_0_0__9000000&from=searchresults,90000,1.0,1.0,Karachi,13.2,Two-Bedroom Apartment,"4 beds (1 double, 2 sofa beds, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/841012814.webp?k=eb7c2e3c8e0ada030afda3abb0830a55c73bb077a4ab9803dd822afdca6f34d3&o=,5,Karachi
Skyline residency apartment model colony,https://www.booking.com/hotel/pk/airport-apartment-model-colony.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=248&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1640804001_434315715_2_0_0&highlighted_blocks=1640804001_434315715_2_0_0&matching_block_id=1640804001_434315715_2_0_0&sr_pri_blocks=1640804001_434315715_2_0_0__1400000&from=searchresults,14000,1.0,1.0,Karachi,12.3,Double Room,"6 beds (2 singles, 2 doubles, 2 extra-large doubles)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/879799553.webp?k=3cc4c3ac8488efec2dec8801534fe4a0bb324bc8ca83685fd70b57c87dd33eed&o=,4,Karachi
White Shell Hotel,https://www.booking.com/hotel/pk/white-shell.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=249&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759252&all_sr_blocks=1695032101_441166175_2_2_0&highlighted_blocks=1695032101_441166175_2_2_0&matching_block_id=1695032101_441166175_2_2_0&sr_pri_blocks=1695032101_441166175_2_2_0__883500&from=searchresults,8835,10,1.0,"D.H.A., Karachi (D.H.A.)",3.6,Standard Double or Twin Room,2 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/899558728.webp?k=9c6cfdfdf602a6ff55ef3cd46e4f36cc310c6ee9011c95c53386c665421c06b2&o=,14,Karachi
The Urban Oasis Suite,https://www.booking.com/hotel/pk/the-urban-oasis-suite.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=250&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759255&all_sr_blocks=1676814601_439405637_8_0_0&highlighted_blocks=1676814601_439405637_8_0_0&matching_block_id=1676814601_439405637_8_0_0&sr_pri_blocks=1676814601_439405637_8_0_0__1035217&from=searchresults,10352,,,Karachi,22.9,One-Bedroom Apartment,"5 beds (1 single, 1 double, 1 extra-large double, 1 sofa bed, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/889028304.webp?k=b8b219ada7ebb293dfa0d66aa398963e5df41cde5060d443e08c53b017b6277b&o=,5,Karachi
Galaxy Family karachi Airport Hotel,https://www.booking.com/hotel/pk/galaxy-inn-karachi1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=251&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759255&all_sr_blocks=1096854201_400828571_2_2_0&highlighted_blocks=1096854201_400828571_2_2_0&matching_block_id=1096854201_400828571_2_2_0&sr_pri_blocks=1096854201_400828571_2_2_0__650000&from=searchresults,6500,7.7,4.0,"Gulshan-E-Jamal, Karachi",7.4,Budget Double Room,1 double bed,0,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/511239564.webp?k=fcdfec73f5643e76b43e727ec137036f47b5be32b42ce8d261f17091abe5f7f3&o=,9,Karachi
Hotel BNB Gulshan Karachi,https://www.booking.com/hotel/pk/bule-inn-guest-house-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=252&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759255&all_sr_blocks=836762802_417520805_2_0_0&highlighted_blocks=836762802_417520805_2_0_0&matching_block_id=836762802_417520805_2_0_0&sr_pri_blocks=836762802_417520805_2_0_0__237932&from=searchresults,2379,1.0,1.0,Karachi,7.6,Deluxe Twin Room,2 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/349474523.webp?k=676afb5e0ac2a3bd28147aff9eafdbe47515927bb936008e0765303a2d2480e0&o=,4,Karachi
Zam Zam Residency,https://www.booking.com/hotel/pk/zam-zam-residency.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=253&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759255&all_sr_blocks=1442725201_415716346_4_0_0&highlighted_blocks=1442725201_415716346_4_0_0&matching_block_id=1442725201_415716346_4_0_0&sr_pri_blocks=1442725201_415716346_4_0_0__450000&from=searchresults,4500,9.7,3.0,Karachi,9.3,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/701394138.webp?k=24363736bfd5b7fe47a6fca3bf7e7dae27a7c84a09d421774186e7de354ee403&o=,4,Karachi
Malik House Ali block Bahria town karachi,https://www.booking.com/hotel/pk/malik-house-ali-block-bahria-town-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=254&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759255&all_sr_blocks=1417205201_413396310_2_0_0&highlighted_blocks=1417205201_413396310_2_0_0&matching_block_id=1417205201_413396310_2_0_0&sr_pri_blocks=1417205201_413396310_2_0_0__1680000&from=searchresults,16800,8.0,1.0,Karachi,30.8,Three-Bedroom Villa,2 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/707997914.webp?k=899d8ab7aca2a0aae9d9727223695d9f0d4ffdcf696d1a04db3299f60b722ad6&o=,4,Karachi
