property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Modern & Luxury 2 Bedroom Apartment with Power Backup,https://www.booking.com/hotel/pk/green-orchard-b114-apartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1677171301_439444042_5_2_0&highlighted_blocks=1677171301_439444042_5_2_0&matching_block_id=1677171301_439444042_5_2_0&sr_pri_blocks=1677171301_439444042_5_2_0__1190000&from=searchresults,11900,9.7,3.0,Faisalabad,8.7,Two-Bedroom Apartment,"4 beds (2 singles, 1 sofa bed, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/889483403.webp?k=e5ae79a440d3d9001ab2d6f4f07399a5e8d2becd8e95b3401fbb2f49b85b7a6d&o=,4,Faisalabad
Lyallpur Home Stay Executive,https://www.booking.com/hotel/pk/lyallpur-home-stay.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1373076301_412409051_2_0_0&highlighted_blocks=1373076301_412409051_2_0_0&matching_block_id=1373076301_412409051_2_0_0&sr_pri_blocks=1373076301_412409051_2_0_0__720000&from=searchresults,7200,8.2,16.0,Faisalabad,5.6,Deluxe Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/847422004.webp?k=89cb741580ffab5231ac6723f722eed356b688f75b9a7c09e384a53e4bd49155&o=,4,Faisalabad
Assala Hotel,https://www.booking.com/hotel/pk/assala.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1689421702_440588312_16_1_0&highlighted_blocks=1689421702_440588312_16_1_0&matching_block_id=1689421702_440588312_16_1_0&sr_pri_blocks=1689421702_440588312_16_1_0__1071000&from=searchresults,10710,,,Faisalabad,3.4,King Room,8 extra-large double beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/895415438.webp?k=1ebfbfb648065546a1e06d318c00bcb49fc253984eb22879fcb185f7cf7d622d&o=,12,Faisalabad
Regency Crown Hotel,https://www.booking.com/hotel/pk/regency-crown.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1591741301_430249665_2_0_0&highlighted_blocks=1591741301_430249665_2_0_0&matching_block_id=1591741301_430249665_2_0_0&sr_pri_blocks=1591741301_430249665_2_0_0__950000&from=searchresults,9500,10,1.0,Faisalabad,0.9,Double Room,25 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/831510935.webp?k=1f2530c7210905cf5553cfadaa1ae97f3f21a8e203c0488a2d5113e64a8c6be2&o=,10,Faisalabad
Luxury 2BR apartment self check-in families & friendly,https://www.booking.com/hotel/pk/luxury-1bhk-apartment-self-check-in.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759530&all_sr_blocks=1689840301_440619935_5_2_0&highlighted_blocks=1689840301_440619935_5_2_0&matching_block_id=1689840301_440619935_5_2_0&sr_pri_blocks=1689840301_440619935_5_2_0__1496000&from=searchresults,14960,9.3,3.0,Faisalabad,5.7,Two-Bedroom Family Apartment,2 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/895642869.webp?k=eb50877911acde11f064c4189d552da120f8ab9727845cc255fc27d6b5d1c50e&o=,5,Faisalabad
Luxe Home,https://www.booking.com/hotel/pk/luxe-home.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1531065001_424629317_0_0_0&highlighted_blocks=1531065001_424629317_0_0_0&matching_block_id=1531065001_424629317_0_0_0&sr_pri_blocks=1531065001_424629317_0_0_0__1260000&from=searchresults,12600,8.1,6.0,Faisalabad,9.7,Two-Bedroom House,"7 beds (4 doubles, 1 sofa bed, 2 large doubles)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/780541626.webp?k=71265cde2d3f36162dd3041d2992dd8d228f8d5bc7a140c466c8520b00124bdb&o=,10,Faisalabad
Home,https://www.booking.com/hotel/pk/home-faisalabad30.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1680418601_439802445_2_0_0&highlighted_blocks=1680418601_439802445_2_0_0&matching_block_id=1680418601_439802445_2_0_0&sr_pri_blocks=1680418601_439802445_2_0_0__425000&from=searchresults,4250,,,Faisalabad,4.8,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/891139743.webp?k=ae423693706b2ee07bf1bb1d1f1371d1414755b919604ad8f6747a82f9069d7c&o=,4,Faisalabad
Global properties,https://www.booking.com/hotel/pk/global-properties-faisalabad2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1659552601_437859667_2_1_0&highlighted_blocks=1659552601_437859667_2_1_0&matching_block_id=1659552601_437859667_2_1_0&sr_pri_blocks=1659552601_437859667_2_1_0__1346400&from=searchresults,13464,10,3.0,Faisalabad,3.4,Two-Bedroom Apartment,"8 beds (4 singles, 1 double, 2 extra-large doubles, 1 sofa bed)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/897145117.webp?k=d7470b9aec6637769e35a539bdb5d07139124d8a397128bcc0c134fe38fc9900&o=,6,Faisalabad
Luxury Private Room Canal Rd Near Galleria,https://www.booking.com/hotel/pk/luxury-modern-suite.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1608422901_431755569_2_1_0_1395703&highlighted_blocks=1608422901_431755569_2_1_0_1395703&matching_block_id=1608422901_431755569_2_1_0_1395703&sr_pri_blocks=1608422901_431755569_2_1_0_1395703_1000000&from=searchresults,10000,9.2,5.0,Faisalabad,5.5,Double Room with Private Bathroom,1 large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/844561745.webp?k=1ec2477bdd675b7913c200bb4b440cd437ce7ca69a2e83ef819bcf63c3800648&o=,4,Faisalabad
Al Jannt Vila,https://www.booking.com/hotel/pk/al-jannt-vila.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1697167101_441396781_20_0_0&highlighted_blocks=1697167101_441396781_20_0_0&matching_block_id=1697167101_441396781_20_0_0&sr_pri_blocks=1697167101_441396781_20_0_0__1020000&from=searchresults,10200,,,Faisalabad,9.3,Two-Bedroom Villa,"7 beds (1 single, 1 double, 1 extra-large double, 2 sofa beds, 1 large double, 1 futon)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/900855157.webp?k=f27c6856fced8b32a9a4f19937e574e5806a88dab21133a99a4503adf126469b&o=,4,Faisalabad
Luxury Apartment site parking self check-in,https://www.booking.com/hotel/pk/johal-unit-2bhk-appartment-cozy-amp-comfort-faisalabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1562755102_427369211_2_2_0&highlighted_blocks=1562755102_427369211_2_2_0&matching_block_id=1562755102_427369211_2_2_0&sr_pri_blocks=1562755102_427369211_2_2_0__1204875&from=searchresults,12049,9.7,7.0,Faisalabad,9.0,Deluxe Double Room,2 large double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/890719969.webp?k=60793993e05c9e9b5f60238f3747bfd079dc71cae05f146ccfb74fe7ecd54148&o=,5,Faisalabad
Global properties 2BED apartments In canal road self check-in,https://www.booking.com/hotel/pk/global-properties-2bed-apartments-in-canal-road-self-check-in.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1630252501_433585337_2_2_0&highlighted_blocks=1630252501_433585337_2_2_0&matching_block_id=1630252501_433585337_2_2_0&sr_pri_blocks=1630252501_433585337_2_2_0__1440000&from=searchresults,14400,8.8,4.0,Faisalabad,8.9,One-Bedroom Apartment,"3 beds (2 doubles, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/861504486.webp?k=b13412487844cb58577fd7bd8ff13f4cbd446127bfa9feea376ed2c28b0bd780&o=,4,Faisalabad
Ismails cottage 2BR apartment,https://www.booking.com/hotel/pk/ismails-cottage.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1489973501_420660302_5_0_0&highlighted_blocks=1489973501_420660302_5_0_0&matching_block_id=1489973501_420660302_5_0_0&sr_pri_blocks=1489973501_420660302_5_0_0__1650000&from=searchresults,16500,9.4,5.0,Faisalabad,8.7,Two-Bedroom Apartment,"4 beds (2 singles, 1 sofa bed, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/817904516.webp?k=9b8dedc6be4fba3ea68a288ea86e72345e83641c71ebc9fbdb6e3f76873bac9c&o=,5,Faisalabad
West Inn Hotel Faisalabad,https://www.booking.com/hotel/pk/west-inn-faisalabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=933954002_365513280_2_1_0&highlighted_blocks=933954002_365513280_2_1_0&matching_block_id=933954002_365513280_2_1_0&sr_pri_blocks=933954002_365513280_2_1_0__1755000&from=searchresults,17550,7.6,24.0,Faisalabad,0.8,Deluxe Twin Room,2 single beds,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/411943107.webp?k=c71f58c4185fc113d8d4e62ea4d2202479fed295c4516d959e501a4f892f58ca&o=,10,Faisalabad
Apartment in faisalabad,https://www.booking.com/hotel/pk/luxury-apartment-in-faisalabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1686819002_440315155_2_1_0&highlighted_blocks=1686819002_440315155_2_1_0&matching_block_id=1686819002_440315155_2_1_0&sr_pri_blocks=1686819002_440315155_2_1_0__1400000&from=searchresults,14000,4.0,1.0,Faisalabad,8.8,Deluxe Double Room with Bath,2 single beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/897148443.webp?k=5e6e364806d97234e2d9df3733963008b53207f146a3bf43af5be077e6b4d1dd&o=,5,Faisalabad
Holidays home,https://www.booking.com/hotel/pk/holidays-home-faisalabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1565707201_427750265_4_0_0&highlighted_blocks=1565707201_427750265_4_0_0&matching_block_id=1565707201_427750265_4_0_0&sr_pri_blocks=1565707201_427750265_4_0_0__1700000&from=searchresults,17000,10,1.0,Faisalabad,4.8,Two-Bedroom Apartment,2 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/812224797.webp?k=7d8ef8946d369234ac8989519e42d4b7960b3ae9214bd9791f15ae24d13af308&o=,4,Faisalabad
Hilton suit 2BHK apartment garden view,https://www.booking.com/hotel/pk/hilton-suit-2bhk-apartment-garden-view.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1639328501_434208658_6_0_0&highlighted_blocks=1639328501_434208658_6_0_0&matching_block_id=1639328501_434208658_6_0_0&sr_pri_blocks=1639328501_434208658_6_0_0__1850000&from=searchresults,18500,9.0,2.0,Faisalabad,8.7,Two-Bedroom Superior Apartment,"4 beds (2 singles, 1 sofa bed, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/887516010.webp?k=71eb5ef22403f5305b0a89b3ef3911aca65b20afbfc2f5c5cbc319cb210b63b2&o=,10,Faisalabad
Sleek 2BR,https://www.booking.com/hotel/pk/sleek-2br.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1686712701_440297903_5_0_0&highlighted_blocks=1686712701_440297903_5_0_0&matching_block_id=1686712701_440297903_5_0_0&sr_pri_blocks=1686712701_440297903_5_0_0__1360000&from=searchresults,13600,,,Faisalabad,9.1,Two-Bedroom Apartment,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/893858474.webp?k=b3de95a66db9cae3d2f5058f74c16dd85962b12850321c5795d7ce8d2f7521a1&o=,5,Faisalabad
• Faizi Furnished Apartments,https://www.booking.com/hotel/pk/faizi-furnished-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=433600302_434564042_2_2_0&highlighted_blocks=433600302_434564042_2_2_0&matching_block_id=433600302_434564042_2_2_0&sr_pri_blocks=433600302_434564042_2_2_0__1000000&from=searchresults,10000,4.5,23.0,Faisalabad,15.7,Budget Double Room,1 double bed,0,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/473722475.webp?k=e60e565808f9607cf522cd2f9168184ee7e028c64bd4e33cb9620950571b7da8&o=,3,Faisalabad
Modern 1BHK Apartment with Kitchen and Dining Area,https://www.booking.com/hotel/pk/modern-1bhk-apartment-with-kitchen-and-dining-area.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1568851901_427969835_2_0_0&highlighted_blocks=1568851901_427969835_2_0_0&matching_block_id=1568851901_427969835_2_0_0&sr_pri_blocks=1568851901_427969835_2_0_0__1125000&from=searchresults,11250,10,1.0,Faisalabad,9.5,One-Bedroom Apartment,1 large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/812052103.webp?k=5ab885986d1e65959184e8d2e5cc87a31fe211f0567804b57c89e8578ed5c90b&o=,4,Faisalabad
ISMAILs Cottage Faisalabad 2BHK Ground floor,https://www.booking.com/hotel/pk/ismails-cottage-faisalabad-2bhk-ground-floor.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1579675701_429065624_6_0_0&highlighted_blocks=1579675701_429065624_6_0_0&matching_block_id=1579675701_429065624_6_0_0&sr_pri_blocks=1579675701_429065624_6_0_0__1500000&from=searchresults,15000,9.7,3.0,Faisalabad,8.7,Two-Bedroom Apartment with Garden View,"5 beds (2 singles, 1 sofa bed, 1 large double, 1 futon)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/821500062.webp?k=dee2ca411d4f608be7e97c772105de4e5e8044190f01f81944780a0a0b75aef7&o=,4,Faisalabad
2BR luxury apartment Self check-in,https://www.booking.com/hotel/pk/2br-luxury-apartment-self-check-in-faisalabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1685259401_440153158_5_2_0&highlighted_blocks=1685259401_440153158_5_2_0&matching_block_id=1685259401_440153158_5_2_0&sr_pri_blocks=1685259401_440153158_5_2_0__1190000&from=searchresults,11900,,,Faisalabad,5.7,Apartment,"3 beds (2 doubles, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/892790721.webp?k=de87678b4686ef77c75e82fd8a39469f61fee023958b28cff477b1203b996a71&o=,5,Faisalabad
union flate,https://www.booking.com/hotel/pk/union-flate.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NTk5ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKbjsLTBsACAdICJDhiOWRiOWY0LWYwYTQtNGI0Ni04MDgyLTk3OTE1YmZmNjg4NtgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2759985&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=a87e568d705500d7&srepoch=1785759529&all_sr_blocks=1679576901_439735252_10_1_0&highlighted_blocks=1679576901_439735252_10_1_0&matching_block_id=1679576901_439735252_10_1_0&sr_pri_blocks=1679576901_439735252_10_1_0__1062124&from=searchresults,10621,,,Faisalabad,3.4,Two-Bedroom Apartment,"6 beds (1 single, 2 doubles, 1 sofa bed, 2 large doubles)",1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/890735944.webp?k=3e9cb0d88aa5afbdafcf935066e1f2a503bda22587f5a22a53d206e21a1b14be&o=,4,Faisalabad
