property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Citymax Hotel,https://www.booking.com/hotel/pk/citymax-islamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1387001907_410707083_3_0_0&highlighted_blocks=1387001907_410707083_3_0_0&matching_block_id=1387001907_410707083_3_0_0&sr_pri_blocks=1387001907_410707083_3_0_0__600000&from=searchresults,6000,5.7,61.0,Rawalpindi,7.0,Superior Triple Room,Multiple bed types,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/838685300.webp?k=9d0e19f67e9402338c8c23eb11dc791c183b626bec7f655843bcd6894ae9baa2&o=,10,Rawalpindi
"Pearl Continental Hotel, Rawalpindi",https://www.booking.com/hotel/pk/pearl-continental.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__2665423&from=searchresults,26654,8.1,939.0,Rawalpindi,1.6,Standard Room Smoking,2 single beds,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/607039815.webp?k=555d5138a4b649bd39ed8afe3d3898d9930b0ef6275b027bd6cac74180360f0d&o=,13,Rawalpindi
Al Sakhawat Hotel,https://www.booking.com/hotel/pk/al-sakhawat-islamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1315202403_404347309_2_0_0&highlighted_blocks=1315202403_404347309_2_0_0&matching_block_id=1315202403_404347309_2_0_0&sr_pri_blocks=1315202403_404347309_2_0_0__200000&from=searchresults,2000,2.9,13.0,Rawalpindi,7.0,Family Room,"2 beds (1 single, 1 double)",0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/618453469.webp?k=b08f08ad8ab3b5b0a0d73005db66764f5aec4e99fb84690b56a266729ae079a6&o=,5,Rawalpindi
Hotel One Vogue Mall 35 Rawalpindi,https://www.booking.com/hotel/pk/mall-35-one-vouge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1352399101_407568434_2_1_0&highlighted_blocks=1352399101_407568434_2_1_0&matching_block_id=1352399101_407568434_2_1_0&sr_pri_blocks=1352399101_407568434_2_1_0__1550000&from=searchresults,15500,7.7,241.0,Rawalpindi,1.9,Deluxe King Room,1 double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/642817806.webp?k=d06f65d9ef191cc5f79d7bf86750d2e86fad09f2997aedbc7c4849cfa5e7c5e9&o=,10,Rawalpindi
Noir One Apartment With 2 Ac,https://www.booking.com/hotel/pk/noir-one-apartment-with-2-ac.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1698768601_441533879_3_0_0&highlighted_blocks=1698768601_441533879_3_0_0&matching_block_id=1698768601_441533879_3_0_0&sr_pri_blocks=1698768601_441533879_3_0_0__816000&from=searchresults,8160,,,Rawalpindi,6.0,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/901720943.webp?k=a2213ba91d1afba6f1fdaca67b564c5a1f58dbff44dcaad0265218574c836b4a&o=,5,Rawalpindi
Pine Apartments Civic center bahria town Islamabad,https://www.booking.com/hotel/pk/pine-apartments-bahria-town-islamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=881603501_360746008_4_0_0&highlighted_blocks=881603501_360746008_4_0_0&matching_block_id=881603501_360746008_4_0_0&sr_pri_blocks=881603501_360746008_4_0_0__667500&from=searchresults,6675,7.8,417.0,Rawalpindi,7.5,One-Bedroom Apartment,"3 beds (2 sofa beds, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/471501408.webp?k=1410324b3950471d8c291e4bb7104a3410eb8af4450f684cd240bfbd171adebd&o=,14,Rawalpindi
Safari Club 4,https://www.booking.com/hotel/pk/safari-club.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=333216604_366587948_2_2_0&highlighted_blocks=333216604_366587948_2_2_0&matching_block_id=333216604_366587948_2_2_0&sr_pri_blocks=333216604_366587948_2_2_0__950000&from=searchresults,9500,7.8,490.0,Rawalpindi,6.9,Standard Suite,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/154116892.webp?k=68958a70d2b951997ff461e47a5a93b28898c0bbaae0658c41f60cb919b293b2&o=,15,Rawalpindi
"Avari Xpress, Islamabad",https://www.booking.com/hotel/pk/avari-xpress-residences-islamabad-expressway.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=584020301_228137210_2_1_0&highlighted_blocks=584020301_228137210_2_1_0&matching_block_id=584020301_228137210_2_1_0&sr_pri_blocks=584020301_228137210_2_1_0__7320&from=searchresults,20341,8.2,218.0,Rawalpindi,7.0,Superior Queen Room,1 large double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/851479858.webp?k=2f3ad0648d26032f7837889a403ed83500db4a1301f071ff7bc95d44e90189ef&o=,12,Rawalpindi
Centaurus Tower,https://www.booking.com/hotel/pk/centaurus-tower-islammabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1374491401_409604072_2_0_0&highlighted_blocks=1374491401_409604072_2_0_0&matching_block_id=1374491401_409604072_2_0_0&sr_pri_blocks=1374491401_409604072_2_0_0__4200000&from=searchresults,42000,,,Rawalpindi,7.7,Apartment,"2 beds (1 extra-large double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/656385489.webp?k=556aa3a3713817e8f1d039ad5b76bef3bafd27f48bec8c9642e5e943fc051243&o=,4,Rawalpindi
The Holton Stays by Bayti,https://www.booking.com/hotel/pk/the-holton-by-bayti.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1515905204_423308635_2_42_0&highlighted_blocks=1515905204_423308635_2_42_0&matching_block_id=1515905204_423308635_2_42_0&sr_pri_blocks=1515905204_423308635_2_42_0__3400&from=searchresults,9448,8.9,182.0,Rawalpindi,7.5,Deluxe King Studio,1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/782341659.webp?k=2b0492e3b795056ae2a0c411c018608ea8e45283be2ecc6b7544c36bd6ea4708&o=,16,Rawalpindi
The New Elegant Hotel,https://www.booking.com/hotel/pk/the-new-elegant.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1698671601_441524398_2_2_0&highlighted_blocks=1698671601_441524398_2_2_0&matching_block_id=1698671601_441524398_2_2_0&sr_pri_blocks=1698671601_441524398_2_2_0__637500&from=searchresults,6375,,,Rawalpindi,5.6,Deluxe Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/901672355.webp?k=e3b1744513377b3552691bff219c8110c07893e72f571ba181f50a46f864ee34&o=,4,Rawalpindi
Airport Gateway Guesthouse,https://www.booking.com/hotel/pk/airport-gateway-guesthouse.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1524935702_424130638_0_42_0&highlighted_blocks=1524935702_424130638_0_42_0&matching_block_id=1524935702_424130638_0_42_0&sr_pri_blocks=1524935702_424130638_0_42_0__549900&from=searchresults,5499,8.9,73.0,Rawalpindi,20.0,Standard Twin Room,2 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/862547655.webp?k=dc7e545818d99bb2c078c2c30ebbd31851e69221391c69f7755b41a72039b575&o=,10,Rawalpindi
1 BHK Paradise Apartment in Bahria Town,https://www.booking.com/hotel/pk/little-paradise-stay-with-city-view-in-bahria-town-rawalpindi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1618298801_432671822_2_0_0&highlighted_blocks=1618298801_432671822_2_0_0&matching_block_id=1618298801_432671822_2_0_0&sr_pri_blocks=1618298801_432671822_2_0_0__952000&from=searchresults,9520,10,6.0,Rawalpindi,6.0,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/891288108.webp?k=053ef85527dd52ae8d7db3fc589476737517634733502723c859b9febd9d0a2c&o=,5,Rawalpindi
Firefly Retreat-your home away from home,https://www.booking.com/hotel/pk/house-in-isamabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1149127705_387737255_0_2_0&highlighted_blocks=1149127705_387737255_0_2_0&matching_block_id=1149127705_387737255_0_2_0&sr_pri_blocks=1149127705_387737255_0_2_0__810000&from=searchresults,8100,8.4,94.0,Rawalpindi,13.7,Deluxe Suite,1 extra-large double bed,0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/531111130.webp?k=767975cf5f2387c02774a75d5169007d6a61f0e5a717e8c56cd49c4fbc9f0487&o=,11,Rawalpindi
Baoo Jee Hotel Islamabad,https://www.booking.com/hotel/pk/serene-lounge-islamabad-islamabad3.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1515110202_423226098_0_2_0&highlighted_blocks=1515110202_423226098_0_2_0&matching_block_id=1515110202_423226098_0_2_0&sr_pri_blocks=1515110202_423226098_0_2_0__442728&from=searchresults,4427,7.4,38.0,Rawalpindi,8.3,Deluxe Double Room (2 Adults + 1 Child),1 double bed,0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/902513386.webp?k=819a93e0e08bad44309a17da52a3cd3a2d8cf188d0aba7eaf0295b1c3ffe3659&o=,9,Rawalpindi
Space Express,https://www.booking.com/hotel/pk/space-express-rawalpindi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=767220201_361398929_2_41_0&highlighted_blocks=767220201_361398929_2_41_0&matching_block_id=767220201_361398929_2_41_0&sr_pri_blocks=767220201_361398929_2_41_0__1000000&from=searchresults,10000,7.6,216.0,Rawalpindi,8.8,One-Bedroom Suite,1 double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/326030093.webp?k=ada5ddd0a24e0bb427bda22e94e63c6558357121dafbc84f3997823b1e87194f&o=,12,Rawalpindi
Evergreen Lodge - Unmarried couples not allowed,https://www.booking.com/hotel/pk/evergreen-lodge.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=581047207_340934765_2_0_0&highlighted_blocks=581047207_340934765_2_0_0&matching_block_id=581047207_340934765_2_0_0&sr_pri_blocks=581047207_340934765_2_0_0__210000&from=searchresults,2100,6.7,61.0,Rawalpindi,7.2,Budget Double Room,1 double bed,0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/556463223.webp?k=24ebbcd4b5e9abf0b300e13616e620749a6246210ac056c960254febc46faf47&o=,2,Rawalpindi
Luxury and Elegant Black Themed Apartment Bahria Town,https://www.booking.com/hotel/pk/luxury-and-elegant-black-themed-apartment-bahria-town.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1612979501_432193900_0_0_0&highlighted_blocks=1612979501_432193900_0_0_0&matching_block_id=1612979501_432193900_0_0_0&sr_pri_blocks=1612979501_432193900_0_0_0__620000&from=searchresults,6200,10,2.0,Rawalpindi,9.6,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/848516815.webp?k=4966760bb9cb250c48a2f1418353543dd5863c03320d97053d097cb777391471&o=,4,Rawalpindi
Northern Suites Bahria town,https://www.booking.com/hotel/pk/northern-suites-bahria-town.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1001694002_375589761_4_0_0&highlighted_blocks=1001694002_375589761_4_0_0&matching_block_id=1001694002_375589761_4_0_0&sr_pri_blocks=1001694002_375589761_4_0_0__667500&from=searchresults,6675,8.1,431.0,Rawalpindi,7.7,Apartment with Balcony,"3 beds (2 sofa beds, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/845790271.webp?k=d261106af37dccbb757b78b495dd432a4a29f4f759c1ecf44d038afdc6a70662&o=,14,Rawalpindi
Bahria Guest House,https://www.booking.com/hotel/pk/bahria-guest-house-rawalpindi1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1694841803_441147142_2_0_0&highlighted_blocks=1694841803_441147142_2_0_0&matching_block_id=1694841803_441147142_2_0_0&sr_pri_blocks=1694841803_441147142_2_0_0__350000&from=searchresults,3500,10,3.0,Rawalpindi,13.4,Superior King Room,1 extra-large double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/900784428.webp?k=2ef6047f48073451cce123dec299fb107f48e3b9fd4bb70ddd70bf7e2e66c95f&o=,12,Rawalpindi
"Best Western Bahria Phase 4, Islamabad",https://www.booking.com/hotel/pk/best-western-rawalpindi-central.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1352419008_407581657_2_41_0&highlighted_blocks=1352419008_407581657_2_41_0&matching_block_id=1352419008_407581657_2_41_0&sr_pri_blocks=1352419008_407581657_2_41_0__1889100&from=searchresults,18891,8.8,120.0,Rawalpindi,8.2,Standard King Room - Non-Smoking,1 extra-large double bed,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/645118690.webp?k=8f42642969a11ee8855c09d9a6bc60ad01f1c7d8c818d8bf1186892186b868ce&o=,10,Rawalpindi
HOTEL DE GRAND,https://www.booking.com/hotel/pk/de-grand-rawalpindi2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=857348805_353415256_2_2_0&highlighted_blocks=857348805_353415256_2_2_0&matching_block_id=857348805_353415256_2_2_0&sr_pri_blocks=857348805_353415256_2_2_0__400000&from=searchresults,4000,6.1,146.0,Rawalpindi,1.4,Deluxe Double Room (2 Adults + 1 Child),2 single beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/363010136.webp?k=0a7b4c236aba0732e3b2f82a9dd387f4ca17d39d94c2e6356fbc3f931f028cfc&o=,8,Rawalpindi
The Shalimar Grand Rawalpindi,https://www.booking.com/hotel/pk/the-shalimar-grand-rawalpindi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NzI1ODVICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKujsLTBsACAdICJDM4ZDNiYzA1LTEwOWUtNDU1NS04YmFhLTE1MzQ4MGIxZTY3OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2772585&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=a6ce56975cc70174&srepoch=1785759601&all_sr_blocks=1566320801_427747520_2_1_0&highlighted_blocks=1566320801_427747520_2_1_0&matching_block_id=1566320801_427747520_2_1_0&sr_pri_blocks=1566320801_427747520_2_1_0__1650000&from=searchresults,16500,7.5,25.0,Rawalpindi,1.5,Deluxe King Room,2 bunk beds,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/810298163.webp?k=20e72483b0e34baf2563600b1df873087a7c05405fe3beb233b81f93ece75efd&o=,13,Rawalpindi
